RXangle,TXangle,RSSI_avg,RSSI_max,Num_of_Samples
50,26,-75.296,0.0,4005092
51,26,-75.0461,0.0,4005456
52,26,-75.2974,0.0,4005092
53,26,-74.8657,0.0,4005456
54,26,-75.1929,0.0,4005092
55,26,-75.1304,0.0,4005092
56,26,-72.2207,0.0,4005092
57,26,-73.9857,0.0,4004728
58,26,-75.2216,0.0,4005092
59,26,-74.9847,0.0,4005092
60,26,-75.2845,0.0,4005456
61,26,-73.8722,0.0,4005456
62,26,-72.9441,0.0,4004728
63,26,-70.3641,0.0,4005456
64,26,-66.7427,0.0,4002908
65,26,-63.7763,0.0,4005456
66,26,-59.2529,0.0,4005092
67,26,-54.4313,0.0,4006184
68,26,-52.7276,0.0,4005092
69,26,-53.3634,0.0,4006548
70,26,-57.5251,0.0,4005092
71,26,-55.3828,0.0,4004728
72,26,-61.8587,0.0,4005092
73,26,-60.5806,0.0,4003272
74,26,-54.1665,0.0,4005092
75,26,-56.3864,0.0,4005092
76,26,-60.1235,0.0,4005456
77,26,-65.0444,0.0,4005092
78,26,-64.3058,0.0,4005092
79,26,-70.7067,0.0,4005456
80,26,-63.1503,0.0,4005456
81,26,-63.1361,0.0,4005092
82,26,-73.1614,0.0,4005092
83,26,-71.756,0.0,4005456
84,26,-65.3251,0.0,4005456
85,26,-63.5735,0.0,4005092
86,26,-62.005,0.0,4005456
87,26,-64.6426,0.0,4004364
88,26,-64.3289,0.0,4005092
89,26,-70.698,0.0,4004728
90,26,-75.2833,0.0,4005456
91,26,-74.2088,0.0,4005092
92,26,-65.344,0.0,4005092
93,26,-71.6851,0.0,4005092
94,26,-69.2871,0.0,4005092
95,26,-66.004,0.0,4005820
96,26,-68.2036,0.0,4004728
97,26,-67.7455,0.0,4005092
98,26,-62.3336,0.0,4005092
99,26,-61.728,0.0,4005092
100,26,-64.176,0.0,4005092
0,27,-74.1033,0.0,4005456
1,27,-74.4799,0.0,4005092
2,27,-74.7346,0.0,4005092
3,27,-71.0746,0.0,4004728
4,27,-72.962,0.0,4005456
5,27,-74.8836,0.0,4005456
6,27,-71.3405,0.0,4003636
7,27,-72.7518,0.0,4005456
8,27,-70.804,0.0,4005092
9,27,-62.9165,0.0,4005092
10,27,-60.4014,0.0,4005092
11,27,-58.4709,0.0,4006184
12,27,-54.1406,0.0,4005456
13,27,-51.7968,0.0,4005456
14,27,-55.868,0.0,4005092
15,27,-61.8046,0.0,4004728
16,27,-59.9859,0.0,4005820
17,27,-63.3051,0.0,4005456
18,27,-72.0875,0.0,4005092
19,27,-63.1863,0.0,4005456
20,27,-62.8215,0.0,4005456
21,27,-60.6845,0.0,4004728
22,27,-58.1837,0.0,4004728
23,27,-64.1002,0.0,4003636
24,27,-59.6945,0.0,4004364
25,27,-58.1393,0.0,4004000
26,27,-61.8545,0.0,4005456
27,27,-63.3924,0.0,4005092
28,27,-65.6022,0.0,4005456
29,27,-65.4407,0.0,4002544
30,27,-68.6614,0.0,4003272
31,27,-72.1477,0.0,4005456
32,27,-73.2429,0.0,4005092
33,27,-71.3322,0.0,4005092
34,27,-74.4581,0.0,4005820
35,27,-70.2289,0.0,4005456
36,27,-67.0808,0.0,4005456
37,27,-71.7333,0.0,4002544
38,27,-68.9341,0.0,4005456
39,27,-64.2436,0.0,4004000
40,27,-62.6576,0.0,4004728
41,27,-61.3222,0.0,4005456
42,27,-62.2102,0.0,4005092
43,27,-65.1632,0.0,4002908
44,27,-67.8889,0.0,4005092
45,27,-75.1369,0.0,4005456
46,27,-71.5512,0.0,4005456
47,27,-73.5568,0.0,4002908
48,27,-75.0394,0.0,4005092
49,27,-73.906,0.0,4003636
50,27,-74.7398,0.0,4005092
51,27,-74.6628,0.0,4005092
52,27,-74.5532,0.0,4005092
53,27,-75.1015,0.0,4005092
54,27,-75.3992,0.0,4004364
55,27,-75.4008,0.0,4005092
56,27,-74.7486,0.0,4005092
57,27,-75.0685,0.0,4005820
58,27,-75.2734,0.0,4005820
59,27,-74.8518,0.0,4005092
60,27,-75.1272,0.0,4005456
61,27,-74.9528,0.0,4005092
62,27,-75.4245,0.0,4004364
63,27,-73.5688,0.0,4005456
64,27,-71.5491,0.0,4004000
65,27,-69.628,0.0,4004728
66,27,-66.9599,0.0,4005456
67,27,-62.4003,0.0,4004364
68,27,-61.506,0.0,4002908
69,27,-63.7958,0.0,4005092
70,27,-62.5243,0.0,4004364
71,27,-70.9741,0.0,4005456
72,27,-64.5861,0.0,4004728
73,27,-57.9874,0.0,4005092
74,27,-59.2524,0.0,4004728
75,27,-58.2862,0.0,4005820
76,27,-62.3734,0.0,4005456
77,27,-60.9502,0.0,4005092
78,27,-64.2381,0.0,4005092
79,27,-65.9188,0.0,4004728
80,27,-58.9398,0.0,4005456
81,27,-64.7309,0.0,4005092
82,27,-70.3629,0.0,4002180
83,27,-60.7872,0.0,4004728
84,27,-59.3385,0.0,4005092
85,27,-59.5632,0.0,4004728
86,27,-59.7329,0.0,4005092
87,27,-61.3753,0.0,4005092
88,27,-65.4149,0.0,4005092
89,27,-68.8438,0.0,4005092
90,27,-71.6902,0.0,4005456
91,27,-68.6966,0.0,4005092
92,27,-67.476,0.0,4005092
93,27,-71.208,0.0,4004728
94,27,-65.4255,0.0,4005456
95,27,-66.266,0.0,4002908
96,27,-66.1465,0.0,4005820
97,27,-61.0244,0.0,4004728
98,27,-59.9732,0.0,4005092
99,27,-62.0671,0.0,4005092
100,27,-64.9731,0.0,4005092
0,28,-74.2239,0.0,4005092
1,28,-75.0253,0.0,4005456
2,28,-74.572,0.0,4005456
3,28,-71.7221,0.0,4005456
4,28,-69.7938,0.0,4004728
5,28,-74.0209,0.0,4003272
6,28,-75.1176,0.0,4005456
7,28,-75.2891,0.0,4005092
8,28,-66.7228,0.0,4005456
9,28,-62.3439,0.0,4003272
10,28,-59.0898,0.0,4005092
11,28,-56.2608,0.0,4005092
12,28,-52.2005,0.0,4005092
13,28,-52.3627,0.0,4005456
14,28,-62.075,0.0,4005092
15,28,-56.8944,0.0,4005456
16,28,-59.4217,0.0,4013828
17,28,-62.769,0.0,4005456
18,28,-70.0193,0.0,4005456
19,28,-62.1048,0.0,4005092
20,28,-67.3468,0.0,4004728
21,28,-59.2934,0.0,4004728
22,28,-57.6007,0.0,4005456
23,28,-62.1577,0.0,4005092
24,28,-61.9632,0.0,4004000
25,28,-59.4227,0.0,4005092
26,28,-61.9272,0.0,4004364
27,28,-63.6357,0.0,4005092
28,28,-65.2875,0.0,4004364
29,28,-72.328,0.0,4005456
30,28,-67.499,0.0,4004000
31,28,-73.465,0.0,4005456
32,28,-67.3176,0.0,4004000
33,28,-75.038,0.0,4005092
34,28,-75.527,0.0,4004000
35,28,-75.4153,0.0,4005092
36,28,-74.1111,0.0,4003272
37,28,-72.0673,0.0,4005456
38,28,-71.7031,0.0,4005092
39,28,-66.8931,0.0,4004728
40,28,-64.0963,0.0,4004364
41,28,-63.917,0.0,4005092
42,28,-65.0734,0.0,4005820
43,28,-67.3648,0.0,4005092
44,28,-69.1414,0.0,4002908
45,28,-72.2587,0.0,4004364
46,28,-74.9697,0.0,4005092
47,28,-74.3323,0.0,4004728
48,28,-72.8466,0.0,4005092
49,28,-73.6693,0.0,4005820
50,28,-74.1601,0.0,4005456
51,28,-74.402,0.0,4005456
52,28,-75.4198,0.0,4001816
53,28,-75.296,0.0,4005456
54,28,-74.7896,0.0,4005820
55,28,-75.4714,0.0,4005092
56,28,-74.3462,0.0,4002180
57,28,-73.9006,0.0,4004728
58,28,-75.1284,0.0,4004728
59,28,-75.4103,0.0,4005456
60,28,-75.3396,0.0,4004364
61,28,-75.0972,0.0,4005092
62,28,-74.6219,0.0,4003272
63,28,-73.7149,0.0,4005092
64,28,-74.1826,0.0,4005092
65,28,-70.1797,0.0,4005092
66,28,-67.005,0.0,4005092
67,28,-63.685,0.0,4005092
68,28,-61.9303,0.0,4001816
69,28,-59.7683,0.0,4005092
70,28,-64.252,0.0,4003272
71,28,-65.3451,0.0,4005092
72,28,-63.8143,0.0,4004000
73,28,-65.8133,0.0,4005820
74,28,-60.6882,0.0,4004000
75,28,-60.3242,0.0,4006912
76,28,-60.9682,0.0,4002180
77,28,-60.6347,0.0,4007276
78,28,-67.2106,0.0,4005820
79,28,-58.1197,0.0,4005456
80,28,-60.3049,0.0,4000360
81,28,-67.346,0.0,4005456
82,28,-62.0779,0.0,4005456
83,28,-56.9884,0.0,4006184
84,28,-56.4054,0.0,4005092
85,28,-57.2172,0.0,4004000
86,28,-56.4043,0.0,4009460
87,28,-57.6523,0.0,4001816
88,28,-66.2898,0.0,4005456
89,28,-64.3953,0.0,4004728
90,28,-75.3069,0.0,4003636
91,28,-60.7024,0.0,4006548
92,28,-65.2514,0.0,4005092
93,28,-73.3648,0.0,4002180
94,28,-72.0224,0.0,4005092
95,28,-71.0098,0.0,4005092
96,28,-65.4256,0.0,4005092
97,28,-65.4829,0.0,4005456
98,28,-64.4874,0.0,4005092
99,28,-64.5385,0.0,4002544
100,28,-69.6554,0.0,4005456
0,29,-74.2921,0.0,4004364
1,29,-74.0897,0.0,4005820
2,29,-74.9043,0.0,4005456
3,29,-72.4595,0.0,4005092
4,29,-71.4061,0.0,4006184
5,29,-73.9601,0.0,4005092
6,29,-74.0334,0.0,4005456
7,29,-71.4488,0.0,4002544
8,29,-67.5522,0.0,4005456
9,29,-61.588,0.0,4005456
10,29,-55.9005,0.0,4005456
11,29,-51.7829,0.0,4005456
12,29,-49.9658,0.0,4005820
13,29,-51.4542,0.0,4005092
14,29,-61.2571,0.0,4005456
15,29,-54.9423,0.0,4008368
16,29,-56.9054,0.0,4002908
17,29,-58.922,0.0,4005092
18,29,-65.0441,0.0,4005092
19,29,-64.5188,0.0,4005820
20,29,-65.2511,0.0,4005092
21,29,-63.0877,0.0,4005456
22,29,-61.9491,0.0,4005456
23,29,-66.5976,0.0,4004364
24,29,-75.2098,0.0,4005092
25,29,-66.9436,0.0,4005092
26,29,-65.3423,0.0,4005092
27,29,-67.465,0.0,4004728
28,29,-66.4534,0.0,4005456
29,29,-67.9923,0.0,4005456
30,29,-75.2995,0.0,4005092
31,29,-70.0824,0.0,4005092
32,29,-73.457,0.0,4005092
33,29,-75.0037,0.0,4005092
34,29,-73.0776,0.0,4005092
35,29,-71.3111,0.0,4004728
36,29,-75.1566,0.0,4031300
37,29,-68.896,0.0,4005092
38,29,-68.8682,0.0,4005456
39,29,-66.6501,0.0,4005456
40,29,-64.8818,0.0,4004728
41,29,-64.7972,0.0,4005820
42,29,-64.2327,0.0,4003636
43,29,-66.5628,0.0,4005092
44,29,-67.0953,0.0,4005092
45,29,-73.1077,0.0,4005092
46,29,-73.2984,0.0,4004000
47,29,-73.1501,0.0,4005092
48,29,-75.0337,0.0,4004000
49,29,-73.3002,0.0,4005456
50,29,-75.0933,0.0,4005092
51,29,-75.1103,0.0,4005092
52,29,-74.9042,0.0,4002908
53,29,-74.933,0.0,4005092
54,29,-74.6276,0.0,4005456
55,29,-75.309,0.0,4005092
56,29,-74.3516,0.0,4005820
57,29,-73.9856,0.0,4005092
58,29,-75.2713,0.0,4005456
59,29,-73.1053,0.0,4005456
60,29,-74.4046,0.0,4005092
61,29,-73.8691,0.0,4005092
62,29,-72.9238,0.0,4005456
63,29,-71.5183,0.0,4005092
64,29,-70.3406,0.0,4005456
65,29,-75.4828,0.0,4004728
66,29,-65.8853,0.0,4005092
67,29,-61.5087,0.0,4005092
68,29,-61.4094,0.0,4005092
69,29,-62.9045,0.0,4005456
70,29,-62.9373,0.0,4005092
71,29,-62.2945,0.0,4002544
72,29,-74.8834,0.0,4005092
73,29,-62.8376,0.0,4004728
74,29,-64.0719,0.0,4005092
75,29,-64.1618,0.0,4005092
76,29,-60.2903,0.0,4005456
77,29,-61.8771,0.0,4005820
78,29,-64.7946,0.0,4005092
79,29,-59.7346,0.0,4001816
80,29,-68.5302,0.0,4005092
81,29,-66.1049,0.0,4004000
82,29,-56.088,0.0,4005092
83,29,-51.7664,0.0,4005092
84,29,-52.7472,0.0,4004728
85,29,-51.3875,0.0,4012373
86,29,-49.974,0.0,4005092
87,29,-54.5672,0.0,4005456
88,29,-63.1567,0.0,4005456
89,29,-60.8762,0.0,4005092
90,29,-62.8375,0.0,4005092
91,29,-60.6675,0.0,4004728
92,29,-69.7175,0.0,4005456
93,29,-73.9115,0.0,4005092
94,29,-68.3774,0.0,4005456
95,29,-67.2987,0.0,4004728
96,29,-65.5327,0.0,4005092
97,29,-68.04,0.0,4005092
98,29,-72.2399,0.0,4005092
99,29,-74.6478,0.0,4005092
100,29,-73.8086,0.0,4005092
0,30,-73.43,0.0,4005092
1,30,-73.0003,0.0,4005092
2,30,-74.7125,0.0,4005092
3,30,-72.8516,0.0,4005092
4,30,-72.0957,0.0,4005092
5,30,-66.5005,0.0,4004364
6,30,-71.051,0.0,4005456
7,30,-71.7852,0.0,4004000
8,30,-70.073,0.0,4005092
9,30,-63.3422,0.0,4005092
10,30,-60.3048,0.0,4004728
11,30,-55.1764,0.0,4002544
12,30,-53.3974,0.0,4005092
13,30,-55.0232,0.0,4004364
14,30,-67.5068,0.0,4005092
15,30,-57.8597,0.0,4005092
16,30,-57.2777,0.0,4007276
17,30,-58.6458,0.0,4005092
18,30,-62.5711,0.0,4005092
19,30,-67.5947,0.0,4005092
20,30,-66.719,0.0,4005092
21,30,-64.0802,0.0,4005456
22,30,-59.3948,0.0,4006548
23,30,-62.7862,0.0,4004364
24,30,-65.7597,0.0,4005456
25,30,-63.6751,0.0,4004728
26,30,-65.6621,0.0,4004728
27,30,-69.1854,0.0,4003272
28,30,-67.2259,0.0,4005092
29,30,-69.5626,0.0,4005456
30,30,-73.5328,0.0,4006184
31,30,-71.5421,0.0,4001816
32,30,-74.0992,0.0,4005092
33,30,-73.7712,0.0,4005092
34,30,-70.407,0.0,4005092
35,30,-71.7524,0.0,4005456
36,30,-70.2747,0.0,4005456
37,30,-73.1639,0.0,4016012
38,30,-67.5496,0.0,4005092
39,30,-63.7956,0.0,4005092
40,30,-60.6994,0.0,4005456
41,30,-59.7496,0.0,4004728
42,30,-59.1848,0.0,4005092
43,30,-61.2149,0.0,4002908
44,30,-63.3266,0.0,4005820
45,30,-71.6636,0.0,4001452
46,30,-70.059,0.0,4005456
47,30,-72.0554,0.0,4005456
48,30,-74.1302,0.0,4005092
49,30,-72.917,0.0,4005456
50,30,-75.1874,0.0,4005092
51,30,-72.6388,0.0,4005092
52,30,-74.8037,0.0,4005092
53,30,-75.0906,0.0,4001452
54,30,-74.5297,0.0,4005456
55,30,-75.3292,0.0,4004364
56,30,-74.5048,0.0,4006184
57,30,-74.0988,0.0,4003272
58,30,-75.3771,0.0,4005092
59,30,-73.7236,0.0,4005456
60,30,-74.9774,0.0,4002544
61,30,-74.516,0.0,4005092
62,30,-73.8437,0.0,4004728
63,30,-72.8008,0.0,4005092
64,30,-74.8825,0.0,4005092
65,30,-74.0405,0.0,4004364
66,30,-67.1493,0.0,4005092
67,30,-67.3403,0.0,4004728
68,30,-67.6298,0.0,4005092
69,30,-64.9351,0.0,4004364
70,30,-65.9125,0.0,4004728
71,30,-66.2077,0.0,4005092
72,30,-66.4257,0.0,4005820
73,30,-74.175,0.0,4005456
74,30,-67.9398,0.0,4005820
75,30,-67.7629,0.0,4004728
76,30,-66.0558,0.0,4005092
77,30,-70.3565,0.0,4005456
78,30,-62.933,0.0,4005092
79,30,-73.1537,0.0,4005456
80,30,-71.6671,0.0,4005456
81,30,-60.4991,0.0,4005092
82,30,-50.9856,0.0,4007640
83,30,-49.8718,0.0,4005092
84,30,-50.0305,0.0,4005456
85,30,-45.7172,0.0,4005092
86,30,-45.5495,0.0,4005092
87,30,-52.5638,0.0,4005092
88,30,-58.7975,0.0,4004728
89,30,-56.4211,0.0,4006184
90,30,-56.0873,0.0,4004728
91,30,-55.7385,0.0,4004364
92,30,-65.1441,0.0,4005456
93,30,-72.4333,0.0,4005456
94,30,-66.2911,0.0,4005092
95,30,-68.2428,0.0,4005820
96,30,-68.988,0.0,4005820
97,30,-70.7317,0.0,4005456
98,30,-69.7678,0.0,4005456
99,30,-67.5746,0.0,4005092
100,30,-70.7432,0.0,4005092
0,31,-69.8241,0.0,4005092
1,31,-68.1005,0.0,4005092
2,31,-68.2465,0.0,4001816
3,31,-69.0764,0.0,4001816
4,31,-68.1315,0.0,4005456
5,31,-64.0154,0.0,4003636
6,31,-69.2991,0.0,4005092
7,31,-74.3491,0.0,4005456
8,31,-74.0432,0.0,4005092
9,31,-68.0364,0.0,4005092
10,31,-65.5309,0.0,4005092
11,31,-65.172,0.0,4004728
12,31,-65.8921,0.0,4005456
13,31,-73.5856,0.0,4005456
14,31,-64.1914,0.0,4004728
15,31,-62.853,0.0,4005456
16,31,-64.34,0.0,4005456
17,31,-69.0109,0.0,4005092
18,31,-64.1732,0.0,4005456
19,31,-66.7405,0.0,4005092
20,31,-66.7382,0.0,4005456
21,31,-62.7593,0.0,4005092
22,31,-61.3881,0.0,4005092
23,31,-61.6549,0.0,4006184
24,31,-63.8562,0.0,4004364
25,31,-68.0661,0.0,4005092
26,31,-68.5156,0.0,4005092
27,31,-67.153,0.0,4005092
28,31,-73.4926,0.0,4005820
29,31,-74.3027,0.0,4004728
30,31,-70.9759,0.0,4005456
31,31,-69.5736,0.0,4005820
32,31,-70.8485,0.0,4005092
33,31,-74.7064,0.0,4005092
34,31,-68.2415,0.0,4005092
35,31,-73.6547,0.0,4005092
36,31,-63.6628,0.0,4005456
37,31,-66.3764,0.0,4004364
38,31,-59.7812,0.0,4001088
39,31,-57.5892,0.0,4005820
40,31,-55.2176,0.0,4007640
41,31,-54.6049,0.0,4005092
42,31,-56.3885,0.0,4005092
43,31,-59.0266,0.0,4006912
44,31,-63.1776,0.0,4005092
45,31,-66.198,0.0,4005092
46,31,-70.4722,0.0,4005092
47,31,-72.7986,0.0,4005456
48,31,-70.8716,0.0,4005092
49,31,-75.0148,0.0,4005092
50,31,-73.4816,0.0,4008368
51,31,-72.0567,0.0,4005092
52,31,-74.9666,0.0,4002180
53,31,-74.4804,0.0,4005456
54,31,-72.6697,0.0,4004364
55,31,-73.7059,0.0,4005456
56,31,-74.7831,0.0,4003636
57,31,-73.4955,0.0,4005092
58,31,-74.1062,0.0,4004000
59,31,-73.332,0.0,4005092
60,31,-74.741,0.0,4005456
61,31,-75.2333,0.0,4005456
62,31,-73.3393,0.0,4002908
63,31,-72.5198,0.0,4005092
64,31,-75.001,0.0,4004364
65,31,-75.1769,0.0,4005092
66,31,-71.1508,0.0,4005456
67,31,-69.7006,0.0,4005092
68,31,-71.8799,0.0,4005456
69,31,-68.7695,0.0,4005092
70,31,-70.1338,0.0,4001816
71,31,-65.731,0.0,4005456
72,31,-71.7983,0.0,4003636
73,31,-71.9491,0.0,4005092
74,31,-72.1511,0.0,4005456
75,31,-65.0968,0.0,4005092
76,31,-63.6428,0.0,4005092
77,31,-66.651,0.0,4005456
78,31,-70.5592,0.0,4005092
79,31,-68.6584,0.0,4005456
80,31,-63.0435,0.0,4005092
81,31,-54.2547,0.0,4005092
82,31,-49.4288,0.0,4005456
83,31,-50.1376,0.0,4005820
84,31,-45.3234,0.0,4005092
85,31,-41.887,0.0,4003636
86,31,-43.7136,0.0,4005456
87,31,-54.5188,0.0,4006184
88,31,-52.6382,0.0,4005092
89,31,-53.0539,0.0,4005092
90,31,-50.5645,0.0,4005092
91,31,-52.0802,0.0,4005456
92,31,-59.4027,0.0,4005820
93,31,-64.844,0.0,4004000
94,31,-65.1427,0.0,4005456
95,31,-62.5701,0.0,4005456
96,31,-68.9906,0.0,4001816
97,31,-73.3027,0.0,4005092
98,31,-75.0974,0.0,4005456
99,31,-67.4473,0.0,4004364
100,31,-65.3306,0.0,4005092
0,32,-67.0338,0.0,4005456
1,32,-62.6884,0.0,4005820
2,32,-64.0584,0.0,4005092
3,32,-70.0164,0.0,4005092
4,32,-70.7334,0.0,4005092
5,32,-66.7275,0.0,4005092
6,32,-70.2785,0.0,4005092
7,32,-74.0094,0.0,4005092
8,32,-73.4446,0.0,4004728
9,32,-66.7999,0.0,4005092
10,32,-72.4746,0.0,4005456
11,32,-62.7261,0.0,4005092
12,32,-62.5252,0.0,4005456
13,32,-61.7743,0.0,4005456
14,32,-60.8325,0.0,4004728
15,32,-67.7138,0.0,4005092
16,32,-65.9439,0.0,4005456
17,32,-67.1831,0.0,4005456
18,32,-69.7783,0.0,4005456
19,32,-70.1597,0.0,4005092
20,32,-63.4816,0.0,4005456
21,32,-64.5509,0.0,4005456
22,32,-64.6231,0.0,4005456
23,32,-69.2026,0.0,4005092
24,32,-68.2788,0.0,4005092
25,32,-67.4895,0.0,4003636
26,32,-71.0495,0.0,4005092
27,32,-72.0278,0.0,4005456
28,32,-72.5668,0.0,4004728
29,32,-73.1539,0.0,4005092
30,32,-74.2294,0.0,4005456
31,32,-70.15,0.0,4005092
32,32,-67.0406,0.0,4005092
33,32,-74.073,0.0,4001452
34,32,-67.3144,0.0,4005092
35,32,-68.0405,0.0,4004364
36,32,-70.3542,0.0,4005092
37,32,-64.9023,0.0,4005092
38,32,-66.2189,0.0,4005092
39,32,-58.542,0.0,4004728
40,32,-57.6822,0.0,4005820
41,32,-56.8887,0.0,4002180
42,32,-57.5157,0.0,4005820
43,32,-58.7598,0.0,4005456
44,32,-62.7917,0.0,4005456
45,32,-68.2929,0.0,4002180
46,32,-71.3564,0.0,4005092
47,32,-68.5812,0.0,4004728
48,32,-74.2129,0.0,4005456
49,32,-73.8625,0.0,4005092
50,32,-74.6863,0.0,4005092
51,32,-74.5856,0.0,4001816
52,32,-75.523,0.0,4005092
53,32,-75.0164,0.0,4004364
54,32,-73.5632,0.0,4004728
55,32,-75.0843,0.0,4005092
56,32,-74.7194,0.0,4005092
57,32,-73.5459,0.0,4005456
58,32,-74.1323,0.0,4005092
59,32,-73.8212,0.0,4003636
60,32,-75.0957,0.0,4004000
61,32,-74.1619,0.0,4005092
62,32,-74.7813,0.0,4005092
63,32,-72.4716,0.0,4005092
64,32,-71.214,0.0,4004728
65,32,-70.2668,0.0,4005092
66,32,-68.6226,0.0,4005092
67,32,-69.9832,0.0,4005456
68,32,-70.3665,0.0,4005456
69,32,-65.8254,0.0,4005456
70,32,-69.2213,0.0,4005092
71,32,-71.4663,0.0,4005092
72,32,-73.2178,0.0,4005456
73,32,-73.5233,0.0,4004728
74,32,-69.463,0.0,4005092
75,32,-73.1866,0.0,4004728
76,32,-70.4321,0.0,4005456
77,32,-68.836,0.0,4004728
78,32,-71.237,0.0,4017104
79,32,-69.605,0.0,4005456
80,32,-59.1627,0.0,4003636
81,32,-52.8971,0.0,4005456
82,32,-51.8543,0.0,4002908
83,32,-48.8916,0.0,4005092
84,32,-42.6004,0.0,4005456
85,32,-40.8146,0.0,4005456
86,32,-44.5387,0.0,4005092
87,32,-55.7058,0.0,4006184
88,32,-48.0591,0.0,4005092
89,32,-50.7321,0.0,4005820
90,32,-47.3263,0.0,4005092
91,32,-49.4106,0.0,4008004
92,32,-56.2134,0.0,4005092
93,32,-60.9845,0.0,4004728
94,32,-60.7917,0.0,4006184
95,32,-57.0819,0.0,4005456
96,32,-67.045,0.0,4005820
97,32,-74.4932,0.0,4005092
98,32,-70.8096,0.0,4005092
99,32,-70.5009,0.0,4005456
100,32,-70.4142,0.0,4005820
0,33,-67.4428,0.0,4002908
1,33,-62.775,0.0,4005092
2,33,-65.294,0.0,4005456
3,33,-73.3094,0.0,4005456
4,33,-69.9701,0.0,4004728
5,33,-66.6147,0.0,4005456
6,33,-71.1268,0.0,4005092
7,33,-69.5328,0.0,4005092
8,33,-70.6033,0.0,4005092
9,33,-62.8407,0.0,4004728
10,33,-66.3169,0.0,4004728
11,33,-70.4343,0.0,4005456
12,33,-65.5876,0.0,4005820
13,33,-61.7332,0.0,4004728
14,33,-63.5632,0.0,4005456
15,33,-62.8491,0.0,4005092
16,33,-61.6124,0.0,4005092
17,33,-65.0737,0.0,4004728
18,33,-66.598,0.0,4005092
19,33,-69.4908,0.0,4005092
20,33,-71.6877,0.0,4005092
21,33,-71.0395,0.0,4002544
22,33,-69.3251,0.0,4005456
23,33,-70.2915,0.0,4004000
24,33,-70.4265,0.0,4005092
25,33,-72.2595,0.0,4004364
26,33,-68.7195,0.0,4005456
27,33,-74.1374,0.0,4005092
28,33,-72.9971,0.0,4005820
29,33,-73.4367,0.0,4005456
30,33,-75.1116,0.0,4005456
31,33,-70.582,0.0,4005820
32,33,-71.7253,0.0,4005092
33,33,-67.1786,0.0,4004728
34,33,-68.0495,0.0,4005456
35,33,-63.6207,0.0,4005456
36,33,-70.1056,0.0,4005456
37,33,-61.6707,0.0,4005092
38,33,-57.9608,0.0,4004000
39,33,-56.8622,0.0,4004728
40,33,-53.3931,0.0,4007276
41,33,-52.5484,0.0,4005092
42,33,-53.6079,0.0,4005092
43,33,-56.6503,0.0,4006912
44,33,-60.4028,0.0,4005092
45,33,-65.8405,0.0,4002544
46,33,-67.6347,0.0,4005092
47,33,-69.4747,0.0,4005092
48,33,-70.7367,0.0,4005092
49,33,-73.4522,0.0,4005092
50,33,-72.6837,0.0,4005092
51,33,-73.2666,0.0,4002180
52,33,-74.5702,0.0,4005092
53,33,-74.9834,0.0,4003636
54,33,-73.9911,0.0,4005456
55,33,-74.9138,0.0,4005092
56,33,-74.9203,0.0,4005092
57,33,-73.8229,0.0,4005092
58,33,-70.6757,0.0,4005092
59,33,-75.0472,0.0,4002180
60,33,-75.3924,0.0,4005456
61,33,-73.2212,0.0,4004000
62,33,-72.4671,0.0,4005092
63,33,-73.9848,0.0,4004364
64,33,-72.8468,0.0,4005092
65,33,-71.6449,0.0,4005820
66,33,-68.5513,0.0,4004728
67,33,-68.5784,0.0,4005092
68,33,-68.2481,0.0,4004728
69,33,-64.943,0.0,4001816
70,33,-66.5946,0.0,4005092
71,33,-70.4868,0.0,4005092
72,33,-71.2565,0.0,4005456
73,33,-73.445,0.0,4002908
74,33,-71.8296,0.0,4005092
75,33,-69.5367,0.0,4005092
76,33,-70.6195,0.0,4005092
77,33,-73.1358,0.0,4003272
78,33,-69.965,0.0,4005456
79,33,-70.4603,0.0,4005092
80,33,-60.2992,0.0,4003272
81,33,-55.5969,0.0,4005456
82,33,-54.5365,0.0,4005092
83,33,-47.6803,0.0,4005092
84,33,-42.5122,0.0,4004728
85,33,-41.861,0.0,4005092
86,33,-48.2548,0.0,4005092
87,33,-49.7808,0.0,4005820
88,33,-46.6669,0.0,4005456
89,33,-48.8801,0.0,4005092
90,33,-46.3891,0.0,4002180
91,33,-48.6376,0.0,4007640
92,33,-55.9846,0.0,4005456
93,33,-57.2957,0.0,4004728
94,33,-57.6488,0.0,4005456
95,33,-56.5447,0.0,4005092
96,33,-66.0702,0.0,4005456
97,33,-70.3905,0.0,4004364
98,33,-74.426,0.0,4005092
99,33,-74.524,0.0,4005456
100,33,-73.0882,0.0,4005092
0,34,-69.3247,0.0,4004728
1,34,-65.1537,0.0,4005456
2,34,-65.6278,0.0,4005456
3,34,-68.3168,0.0,4004728
4,34,-67.136,0.0,4005456
5,34,-64.9347,0.0,4005092
6,34,-72.072,0.0,4005092
7,34,-71.6048,0.0,4005092
8,34,-68.6952,0.0,4005092
9,34,-70.6438,0.0,4005456
10,34,-64.3511,0.0,4005092
11,34,-63.5301,0.0,4003272
12,34,-69.4424,0.0,4005092
13,34,-74.1466,0.0,4004728
14,34,-65.6158,0.0,4005456
15,34,-61.7696,0.0,4005092
16,34,-65.8789,0.0,4004728
17,34,-72.1828,0.0,4005092
18,34,-66.2798,0.0,4005456
19,34,-68.6318,0.0,4005456
20,34,-70.4321,0.0,4004728
21,34,-68.3001,0.0,4005456
